CustomerKey,GeographyKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,Region,Age,BikeBuyer
12432,325,NULL,Nathan,NULL,Clark,0,1955-07-25,M,NULL,M,nathan53@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,342 Summerfield Dr.,NULL,809-555-0149,2008-04-28,1-2 Miles,North America,62,0
12433,361,NULL,Antonio,E,Price,0,1955-07-20,M,NULL,M,antonio0@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,4451 Carmel Dr.,NULL,652-555-0177,2007-10-01,1-2 Miles,North America,62,0
12434,642,NULL,Thomas,M,Kumar,0,1955-03-09,M,NULL,M,thomas31@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,3344 Arguello Blvd.,NULL,404-555-0141,2008-05-23,1-2 Miles,North America,62,0
12435,297,NULL,Christy,NULL,Zhou,0,1955-10-10,M,NULL,F,christy8@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,7527 Brook Way,NULL,721-555-0117,2006-06-06,0-1 Miles,North America,61,1
12436,612,NULL,Albert,A,Diaz,0,1955-06-18,M,NULL,M,albert5@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,8574 Hidden Oak Ct.,NULL,744-555-0110,2007-12-18,0-1 Miles,North America,62,0
12437,548,NULL,Jeremy,NULL,Young,0,1955-06-15,M,NULL,M,jeremy8@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,1459 Placer Dr.,NULL,657-555-0116,2006-06-15,0-1 Miles,North America,62,1
12438,310,NULL,Bailey,NULL,Rogers,0,1955-10-19,S,NULL,F,bailey17@adventure-works.com,80000.00,5,0,Graduate Degree,Skilled Manual,1,0,6120 Evergreen Ct.,# 126,161-555-0140,2006-06-11,1-2 Miles,North America,61,1
12439,536,NULL,Megan,J,Bennett,0,1956-05-26,M,NULL,F,megan51@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,2176 Apollo Way,NULL,802-555-0150,2007-09-26,0-1 Miles,North America,61,0
12440,301,NULL,Francisco,A,Chandra,0,1956-10-12,M,NULL,M,francisco3@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,2084 Ahwanee Lane,NULL,146-555-0144,2006-06-01,0-1 Miles,North America,60,1
12441,299,NULL,Trevor,NULL,Simmons,0,1957-11-21,M,NULL,M,trevor15@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,5221 Del Vista Court,NULL,146-555-0139,2006-06-05,1-2 Miles,North America,59,1
12442,301,NULL,Allison,NULL,Richardson,0,1957-08-04,M,NULL,F,allison8@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,4344 Azoras Cir,NULL,618-555-0124,2006-06-02,0-1 Miles,North America,60,1
12443,301,NULL,Garrett,NULL,James,0,1957-05-22,M,NULL,M,garrett3@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,6190 Terra Granada,NULL,744-555-0130,2008-07-21,1-2 Miles,North America,60,0
12444,53,NULL,Mackenzie,NULL,Phillips,0,1957-04-22,M,NULL,F,mackenzie28@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,6685 Rosina Court,NULL,372-555-0117,2007-09-04,1-2 Miles,North America,60,0
12445,546,NULL,Cameron,T,Taylor,0,1957-03-27,M,NULL,M,cameron49@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,5083 Bates Court,NULL,694-555-0145,2008-02-09,1-2 Miles,North America,60,0
12446,331,NULL,Jasmine,M,Hall,0,1957-08-03,M,NULL,F,jasmine21@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,5366 Clayton Way,NULL,147-555-0117,2006-06-10,1-2 Miles,North America,60,1
12447,60,NULL,Carson,A,Hayes,0,1957-10-24,M,NULL,M,carson22@adventure-works.com,40000.00,1,0,Partial College,Clerical,1,1,6799 El Camino Dr.,NULL,137-555-0160,2007-11-04,1-2 Miles,North America,59,1
12448,543,NULL,Hailey,NULL,Cox,0,1958-05-20,S,NULL,F,hailey11@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,8203 Courtland Drive,NULL,391-555-0176,2006-06-28,0-1 Miles,North America,59,1
12449,60,NULL,Dylan,J,Brown,0,1958-03-09,S,NULL,M,dylan39@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,549 Via Appia,NULL,480-555-0194,2007-12-12,1-2 Miles,North America,59,1
12450,329,NULL,Cody,K,Cook,0,1958-09-23,M,NULL,M,cody21@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,7084 Catanzaro Way,NULL,807-555-0125,2006-06-26,0-1 Miles,North America,59,1
12451,68,NULL,Anna,K,Simmons,0,1958-08-10,S,NULL,F,anna40@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,6793 Longview Road,NULL,242-555-0193,2007-12-22,1-2 Miles,North America,59,1
12452,641,NULL,Sean,NULL,Sanchez,0,1958-11-24,M,NULL,M,sean25@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,2350 Mildred Ln.,NULL,496-555-0128,2006-06-23,1-2 Miles,North America,58,1
12453,552,NULL,Madison,NULL,Bennett,0,1958-05-10,S,NULL,F,madison36@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,4742 Granada Dr.,NULL,127-555-0115,2007-11-21,1-2 Miles,North America,59,0
12454,611,NULL,Samuel,K,Griffin,0,1959-03-02,M,NULL,M,samuel20@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,4074 Northwood Dr,NULL,884-555-0114,2007-10-10,1-2 Miles,North America,58,0
12455,339,NULL,Benjamin,NULL,Lewis,0,1959-04-10,M,NULL,M,benjamin58@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,3420 Weber Bryan Pl.,NULL,763-555-0144,2008-05-20,1-2 Miles,North America,58,0
12456,612,NULL,Thomas,NULL,Chen,0,1959-08-16,M,NULL,M,thomas28@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,2530 Spring Hill Road,NULL,860-555-0179,2008-07-19,1-2 Miles,North America,58,0
12457,536,NULL,Misty,H,Rai,0,1959-09-02,S,NULL,F,misty19@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,1094 Loveridge Circle,NULL,619-555-0134,2007-10-06,1-2 Miles,North America,58,0
12458,155,NULL,Veronica,A,Sanchez,0,1968-05-27,M,NULL,F,veronica22@adventure-works.com,30000.00,1,0,Bachelors,Clerical,1,0,Königsteiner Straße 550,NULL,1 (11) 500 555-0159,2008-03-07,1-2 Miles,Europe,49,0
12459,260,NULL,Stefanie,L,Rodriguez,0,1968-09-13,S,NULL,F,stefanie17@adventure-works.com,30000.00,1,1,Bachelors,Clerical,0,0,1293 Silverwood Drive,NULL,1 (11) 500 555-0182,2007-01-03,1-2 Miles,Europe,49,1
12460,257,NULL,Dominique,NULL,Malhotra,0,1968-11-23,S,NULL,F,dominique4@adventure-works.com,30000.00,1,1,Bachelors,Clerical,0,0,9838 Westchester Pl.,NULL,1 (11) 500 555-0140,2007-01-26,1-2 Miles,Europe,48,1
12461,147,NULL,Ruth,A,Suri,0,1968-02-28,M,NULL,F,ruth6@adventure-works.com,40000.00,0,0,Graduate Degree,Clerical,1,0,Westheimer Straße 9292,NULL,1 (11) 500 555-0114,2007-02-16,0-1 Miles,Europe,49,1
12462,178,NULL,Levi,J,Suri,0,1968-06-11,M,NULL,M,levi0@adventure-works.com,40000.00,0,0,Graduate Degree,Clerical,1,0,Zollhof 6866,NULL,1 (11) 500 555-0180,2007-03-11,0-1 Miles,Europe,49,1
12463,236,NULL,Todd,NULL,Huang,0,1968-11-23,M,NULL,M,todd7@adventure-works.com,40000.00,0,0,Graduate Degree,Clerical,1,0,4369 Carpetta Circle,NULL,1 (11) 500 555-0114,2007-01-07,0-1 Miles,Europe,48,1
12464,220,NULL,Jared,NULL,Cook,0,1967-10-15,S,NULL,M,jared23@adventure-works.com,10000.00,3,3,High School,Manual,1,1,"646, place du Tertre",NULL,1 (11) 500 555-0112,2006-01-23,0-1 Miles,Europe,49,1
12465,239,NULL,Cassandra,P,Patel,0,1967-02-23,M,NULL,F,cassandra3@adventure-works.com,20000.00,1,1,Partial College,Manual,1,1,8374 Vista Del Diablo,NULL,1 (11) 500 555-0134,2007-10-01,2-5 Miles,Europe,50,0
12466,221,NULL,Willie,D,He,0,1967-04-26,M,NULL,M,willie17@adventure-works.com,20000.00,1,1,Partial College,Manual,1,1,"11, rue du Puits Dixme",NULL,1 (11) 500 555-0159,2007-09-20,2-5 Miles,Europe,50,0
12467,196,NULL,Jennifer,L,Jones,0,1967-04-07,S,NULL,F,jennifer31@adventure-works.com,20000.00,1,1,Partial College,Manual,0,1,"2, place de la République",NULL,1 (11) 500 555-0197,2007-10-23,0-1 Miles,Europe,50,0
12468,200,NULL,Wayne,NULL,Nath,0,1967-10-25,M,NULL,M,wayne21@adventure-works.com,30000.00,1,1,Bachelors,Clerical,1,0,"95, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0142,2006-01-12,2-5 Miles,Europe,49,1
12469,160,NULL,Shane,D,Srini,0,1966-08-21,M,NULL,M,shane12@adventure-works.com,20000.00,1,1,High School,Manual,1,1,Haberstr 5776,NULL,1 (11) 500 555-0163,2008-03-22,2-5 Miles,Europe,51,0
12470,164,NULL,Barbara,R,He,0,1966-02-06,M,NULL,F,barbara27@adventure-works.com,20000.00,1,1,High School,Manual,1,1,Lieblingsweg 4,NULL,1 (11) 500 555-0110,2008-05-26,2-5 Miles,Europe,51,0
12471,155,NULL,Lacey,NULL,Zeng,0,1967-05-14,M,NULL,F,lacey35@adventure-works.com,40000.00,0,0,Bachelors,Clerical,1,0,Rehstr 1346,NULL,1 (11) 500 555-0167,2007-09-17,0-1 Miles,Europe,50,0
12472,215,NULL,Jeffery,C,Zhang,0,1966-09-09,M,NULL,M,jeffery0@adventure-works.com,30000.00,1,1,Bachelors,Clerical,1,1,"9, avenue Reille",NULL,1 (11) 500 555-0124,2008-02-10,2-5 Miles,Europe,51,0
12473,277,NULL,Sergio,NULL,Sai,0,1966-11-15,M,NULL,M,sergio6@adventure-works.com,30000.00,1,1,Bachelors,Skilled Manual,1,1,9790 Deer Creek Lane,NULL,1 (11) 500 555-0122,2007-01-12,0-1 Miles,Europe,50,1
12474,226,NULL,Tammy,NULL,Chandra,0,1966-12-22,M,NULL,F,tammy2@adventure-works.com,30000.00,1,1,Bachelors,Skilled Manual,1,2,"2, place Beaubernard",NULL,1 (11) 500 555-0148,2006-01-22,0-1 Miles,Europe,50,1
12475,161,NULL,Logan,A,Carter,0,1965-03-25,S,NULL,M,logan36@adventure-works.com,10000.00,4,3,Partial High School,Manual,1,2,Buergermeister-ulrich-str 111,NULL,1 (11) 500 555-0192,2007-03-07,0-1 Miles,Europe,52,1
12476,260,NULL,Rodney,R,Jimenez,0,1965-02-06,S,NULL,M,rodney1@adventure-works.com,20000.00,2,2,High School,Manual,1,0,4977 Candlestick Dr.,NULL,1 (11) 500 555-0152,2008-04-11,0-1 Miles,Europe,52,0
12477,197,NULL,Robin,J,Gill,0,1965-12-23,M,NULL,F,robin10@adventure-works.com,20000.00,2,2,High School,Manual,0,1,"28, rue de Fontfroide",NULL,1 (11) 500 555-0166,2008-06-11,0-1 Miles,Europe,51,0
12478,155,NULL,Ruben,NULL,Mehta,0,1965-02-17,S,NULL,M,ruben15@adventure-works.com,20000.00,2,2,High School,Manual,1,1,Welt Platz 4,NULL,1 (11) 500 555-0183,2008-07-02,0-1 Miles,Europe,52,0
12479,131,NULL,Priscilla,J,Tang,0,1965-05-12,M,NULL,F,priscilla3@adventure-works.com,30000.00,1,1,Bachelors,Skilled Manual,1,2,Im Himmelsweg 89,NULL,1 (11) 500 555-0159,2007-03-08,0-1 Miles,Europe,52,1
12480,187,NULL,Meredith,NULL,Alvarez,0,1964-04-16,S,NULL,F,meredith27@adventure-works.com,10000.00,5,2,Partial High School,Manual,1,1,"20, rue Saint-Lazare",NULL,1 (11) 500 555-0172,2006-01-10,0-1 Miles,Europe,53,1
12481,152,NULL,Victor,L,Diaz,0,1964-09-07,S,NULL,M,victor4@adventure-works.com,10000.00,5,2,Partial High School,Manual,1,1,Hüttenstr 95,NULL,1 (11) 500 555-0121,2007-09-09,0-1 Miles,Europe,53,0
12482,225,NULL,Jerome,NULL,Browning,0,1964-03-06,S,NULL,M,jerome14@adventure-works.com,10000.00,3,2,Partial High School,Manual,1,1,"2, rue de Fontfroide",NULL,1 (11) 500 555-0146,2008-06-27,0-1 Miles,Europe,53,0
12483,189,NULL,Amanda,NULL,Perez,0,1964-04-04,S,NULL,F,amanda55@adventure-works.com,20000.00,2,2,High School,Manual,1,2,"194, boulevard Tremblay",NULL,1 (11) 500 555-0112,2006-01-04,0-1 Miles,Europe,53,1
12484,147,NULL,Lori,NULL,Suarez,0,1964-04-03,S,NULL,F,lori19@adventure-works.com,20000.00,2,2,High School,Manual,1,2,Zollstr 8,NULL,1 (11) 500 555-0115,2007-03-28,0-1 Miles,Europe,53,1
12485,180,NULL,Veronica,J,Subram,0,1964-03-25,S,NULL,F,veronica14@adventure-works.com,20000.00,3,3,High School,Manual,1,0,"6, rue Saint-Lazare",NULL,1 (11) 500 555-0127,2006-01-12,0-1 Miles,Europe,53,1
12486,274,NULL,Kristen,D,Ye,0,1964-02-10,S,NULL,F,kristen8@adventure-works.com,20000.00,3,3,High School,Manual,1,0,579 Meager Dr.,# 1,1 (11) 500 555-0146,2007-01-20,0-1 Miles,Europe,53,1
12487,135,NULL,Willie,NULL,Zhu,0,1964-04-06,S,NULL,M,willie12@adventure-works.com,20000.00,3,3,High School,Manual,1,0,Conesweg 621,NULL,1 (11) 500 555-0128,2007-03-18,0-1 Miles,Europe,53,1
12488,208,NULL,Jay,NULL,Garcia,0,1963-05-12,S,NULL,M,jay21@adventure-works.com,20000.00,3,3,High School,Manual,1,2,"95, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0166,2008-03-23,0-1 Miles,Europe,54,0
12489,211,NULL,Wayne,T,Rai,0,1966-10-25,M,NULL,M,wayne20@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,0,"17, rue de Maubeuge",NULL,1 (11) 500 555-0190,2007-09-21,0-1 Miles,Europe,50,0
12490,201,NULL,Trisha,C,He,0,1966-07-28,M,NULL,F,trisha13@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,"98bis, boulevard du Montparnasse",NULL,1 (11) 500 555-0131,2007-09-19,0-1 Miles,Europe,51,0
12491,262,NULL,Alvin,NULL,Huang,0,1966-02-06,M,NULL,M,alvin7@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,0,3960 Temple Drive,#304,1 (11) 500 555-0192,2008-02-03,0-1 Miles,Europe,51,0
12492,269,NULL,Brittany,NULL,Price,0,1966-09-04,S,NULL,F,brittany0@adventure-works.com,60000.00,0,0,Graduate Degree,Skilled Manual,0,0,3845 Mt. Dell Drive,NULL,1 (11) 500 555-0110,2007-01-14,0-1 Miles,Europe,51,1
12493,121,NULL,Dwayne,C,Vazquez,0,1965-06-23,M,NULL,M,dwayne14@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,0,Zollhof 4822,NULL,1 (11) 500 555-0169,2007-11-16,0-1 Miles,Europe,52,0
12494,209,NULL,Abby,NULL,Sandberg,0,1964-08-18,M,NULL,F,abby7@adventure-works.com,30000.00,2,2,Partial College,Clerical,0,2,"208, chaussée de Tournai",NULL,1 (11) 500 555-0148,2006-01-01,0-1 Miles,Europe,53,1
12495,131,NULL,Lucas,L,Miller,0,1964-03-15,S,NULL,M,lucas19@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,Postenweg 3138,NULL,1 (11) 500 555-0131,2007-03-22,0-1 Miles,Europe,53,1
12496,238,NULL,Melanie,C,Cox,0,1964-01-23,M,NULL,F,melanie36@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,7547 Delta Fair Blvd.,NULL,1 (11) 500 555-0110,2008-02-21,0-1 Miles,Europe,53,0
12497,174,NULL,Ashlee,M,Kumar,0,1963-09-22,M,NULL,F,ashlee14@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,Pflugstr 2464,NULL,1 (11) 500 555-0192,2008-01-02,0-1 Miles,Europe,54,0
12498,147,NULL,Eduardo,L,Diaz,0,1963-04-20,M,NULL,M,eduardo65@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,Werftstr 54,NULL,1 (11) 500 555-0140,2007-12-31,0-1 Miles,Europe,54,0
12499,150,NULL,Heather,R,Wang,0,1978-08-04,S,NULL,F,heather1@adventure-works.com,20000.00,0,0,High School,Manual,0,1,Knaackstr 756,NULL,1 (11) 500 555-0116,2007-03-17,2-5 Miles,Europe,39,1
12500,172,NULL,Kathleen,M,Vazquez,0,1979-02-13,S,NULL,F,kathleen16@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,1,Alderweg 7247,NULL,1 (11) 500 555-0157,2007-03-05,0-1 Miles,Europe,38,1
12501,161,NULL,Cory,E,Sai,0,1979-09-13,S,NULL,M,cory4@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,1,Am Gallberg 65,NULL,1 (11) 500 555-0131,2007-04-01,0-1 Miles,Europe,38,1
12502,264,NULL,Darren,NULL,Sanchez,0,1979-11-18,S,NULL,M,darren21@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,7444 Margo Drive,NULL,1 (11) 500 555-0193,2007-08-07,0-1 Miles,Europe,37,0
12503,279,NULL,Casey,D,Shen,0,1979-08-20,S,NULL,F,casey2@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,7709 Redhead Way,NULL,1 (11) 500 555-0148,2007-08-19,0-1 Miles,Europe,38,0
12504,239,NULL,Arthur,A,Gutierrez,0,1963-02-20,M,NULL,M,arthur35@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,3859 Argyll Ave,NULL,1 (11) 500 555-0113,2007-10-27,0-1 Miles,Europe,54,0
12505,269,NULL,Dalton,J,Martin,0,1963-02-03,M,NULL,M,dalton13@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,7158 Waterview Place,NULL,1 (11) 500 555-0172,2007-09-02,0-1 Miles,Europe,54,0
12506,274,NULL,Preston,J,Sanchez,0,1963-07-02,M,NULL,M,preston18@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,2823 Pheasant Court,NULL,1 (11) 500 555-0179,2007-08-15,0-1 Miles,Europe,54,0
12507,161,NULL,Ian,NULL,Bell,0,1962-09-26,M,NULL,M,ian81@adventure-works.com,30000.00,1,0,Partial College,Clerical,1,1,Karl Liebknecht str 466,NULL,1 (11) 500 555-0118,2007-10-13,0-1 Miles,Europe,54,0
12508,234,NULL,Nichole,NULL,Anand,0,1962-08-01,M,NULL,F,nichole22@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,2988 Buckingham Dr.,NULL,1 (11) 500 555-0143,2007-12-02,0-1 Miles,Europe,55,0
12509,221,NULL,Marc,NULL,Ferrier,0,1962-02-19,M,NULL,M,marc12@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,"11, rue Saint Denis",NULL,1 (11) 500 555-0118,2007-08-25,0-1 Miles,Europe,55,0
12510,205,NULL,Roberto,NULL,Sanz,0,1962-11-20,M,NULL,M,roberto18@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,"1, rue de Courtaboeuf",NULL,1 (11) 500 555-0177,2006-02-27,0-1 Miles,Europe,54,1
12511,197,NULL,Grant,NULL,Chander,0,1978-03-17,S,NULL,M,grant17@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,"35, avenue des Laurentides",NULL,1 (11) 500 555-0117,2007-12-30,0-1 Miles,Europe,39,0
12512,164,NULL,Carolyn,A,Gomez,0,1978-05-22,M,NULL,F,carolyn23@adventure-works.com,30000.00,3,3,Partial College,Clerical,0,2,Wasserstr 63,NULL,1 (11) 500 555-0197,2007-09-24,0-1 Miles,Europe,39,0
12513,269,Mr.,Austin,NULL,Thompson,0,1978-03-20,S,NULL,M,austin31@adventure-works.com,30000.00,4,4,Partial College,Clerical,1,3,2754 Stanbridge Ct.,NULL,1 (11) 500 555-0139,2007-12-19,0-1 Miles,Europe,39,0
12514,203,NULL,Lacey,C,Becker,0,1977-12-09,S,NULL,F,lacey9@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,"61, rue Mazagran",NULL,1 (11) 500 555-0181,2007-08-18,0-1 Miles,Europe,39,0
12515,189,NULL,Shelby,NULL,Bailey,0,1977-06-03,S,NULL,F,shelby16@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,"111, rue des Pyrenees",NULL,1 (11) 500 555-0195,2008-01-25,2-5 Miles,Europe,40,0
12516,145,NULL,Shawna,H,Chander,0,1977-05-27,S,NULL,F,shawna16@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Buergermeister-ulrich-str 888,NULL,1 (11) 500 555-0182,2008-06-18,2-5 Miles,Europe,40,0
12517,133,NULL,Alexa,NULL,Watson,0,1977-08-25,S,NULL,F,alexa0@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Residenz Straße 98,NULL,1 (11) 500 555-0191,2008-04-21,2-5 Miles,Europe,40,0
12518,161,NULL,Jacquelyn,NULL,Dominguez,0,1977-09-27,S,NULL,F,jacquelyn13@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Werftstr 544,NULL,1 (11) 500 555-0134,2008-02-02,2-5 Miles,Europe,39,0
12519,265,NULL,Casey,NULL,Gutierrez,0,1977-12-17,S,NULL,M,casey34@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,2035 Emmons Canyon Lane,NULL,1 (11) 500 555-0115,2007-11-12,0-1 Miles,Europe,39,0
12520,208,NULL,Seth,R,Jackson,0,1976-11-25,S,NULL,M,seth12@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"9, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0165,2006-02-02,2-5 Miles,Europe,40,1
12521,172,NULL,Meredith,NULL,Dominguez,0,1975-01-12,S,NULL,F,meredith36@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,Kurfürstenstr 74,NULL,1 (11) 500 555-0190,2007-04-08,0-1 Miles,Europe,42,1
12522,222,NULL,Brandy,NULL,Sanchez,0,1976-09-07,S,NULL,F,brandy16@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"882, place du Tertre",NULL,1 (11) 500 555-0197,2006-02-24,1-2 Miles,Europe,41,1
12523,200,NULL,Steve,C,Wagner,0,1976-12-03,S,NULL,M,steve5@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"8188, chaussée de Tournai",NULL,1 (11) 500 555-0164,2006-02-28,2-5 Miles,Europe,40,1
12524,211,NULL,Kate,NULL,Shan,0,1975-01-24,S,NULL,F,kate8@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,"312, rue Villedo",NULL,1 (11) 500 555-0191,2007-12-15,2-5 Miles,Europe,42,0
12525,237,NULL,Chelsea,NULL,Rodriguez,0,1975-04-28,M,NULL,F,chelsea21@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,0,5444 Bohon Circle,NULL,1 (11) 500 555-0111,2007-11-26,1-2 Miles,Europe,42,0
12526,256,NULL,Michele,C,Suarez,0,1975-05-19,M,NULL,F,michele53@adventure-works.com,40000.00,1,1,Bachelors,Skilled Manual,1,0,5549 Bluejay Dr.,NULL,1 (11) 500 555-0147,2007-01-11,0-1 Miles,Europe,42,1
12527,301,NULL,José,NULL,Rodriguez,0,1959-11-24,M,NULL,M,josé81@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,1686 Willow Drive,NULL,821-555-0115,2008-06-19,0-1 Miles,North America,57,0
12528,641,NULL,Devin,L,Wilson,0,1959-03-02,S,NULL,M,devin5@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,5958 Meadow Glen Way,NULL,216-555-0140,2008-02-29,1-2 Miles,North America,58,0
12529,299,NULL,Isaiah,A,Allen,0,1959-10-11,M,NULL,M,isaiah41@adventure-works.com,60000.00,4,0,Graduate Degree,Skilled Manual,1,0,3476 Sunset Meadows,NULL,457-555-0183,2008-07-22,1-2 Miles,North America,57,0
12530,64,NULL,Isabel,S,Coleman,0,1972-05-26,S,NULL,F,isabel6@adventure-works.com,40000.00,4,4,Partial College,Clerical,1,2,6398 Haviland Place,NULL,909-555-0115,2007-08-19,0-1 Miles,North America,45,0
12531,536,NULL,Autumn,I,Xu,0,1972-07-03,S,NULL,F,autumn11@adventure-works.com,40000.00,4,4,Partial College,Clerical,1,2,2219 Dewing Avenue,NULL,941-555-0190,2007-09-19,0-1 Miles,North America,45,0
12532,53,NULL,Jose,H,Carter,0,1973-03-09,M,NULL,M,jose46@adventure-works.com,50000.00,0,0,Graduate Degree,Skilled Manual,1,0,4420 Tuolumne St.,NULL,508-555-0175,2008-03-29,0-1 Miles,North America,44,0
12533,644,NULL,Luis,T,Washington,0,1940-11-07,M,NULL,M,luis12@adventure-works.com,170000.00,1,2,Graduate Degree,Management,1,4,5351 Maryland Drive,NULL,150-555-0115,2007-08-05,0-1 Miles,North America,76,0
12534,179,NULL,Katie,NULL,Shan,0,1962-06-15,M,NULL,F,katie13@adventure-works.com,10000.00,1,0,Graduate Degree,Manual,1,0,"11, quai de l´ Iton",NULL,1 (11) 500 555-0136,2008-03-11,0-1 Miles,Europe,55,0
12535,161,NULL,Clifford,A,Kapoor,0,1962-02-18,S,NULL,M,clifford1@adventure-works.com,10000.00,1,0,Bachelors,Manual,1,0,Postenweg 4642,NULL,1 (11) 500 555-0148,2008-03-21,0-1 Miles,Europe,55,0
12536,161,NULL,Javier,NULL,Dominguez,0,1961-06-17,M,NULL,M,javier7@adventure-works.com,10000.00,1,0,Bachelors,Manual,1,0,Buergermeister-ulrich-str 6,NULL,1 (11) 500 555-0118,2008-05-24,0-1 Miles,Europe,56,0
12537,200,NULL,Terrence,NULL,Luo,0,1961-03-18,M,NULL,M,terrence6@adventure-works.com,10000.00,1,0,Bachelors,Manual,1,0,"851, rue Henri Gagnon",NULL,1 (11) 500 555-0171,2007-12-26,0-1 Miles,Europe,56,0
12538,164,NULL,Paula,NULL,Blanco,0,1961-08-21,M,NULL,F,paula18@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,Marketplatz 7935,NULL,1 (11) 500 555-0180,2007-11-28,0-1 Miles,Europe,56,0
12539,225,NULL,Marc,J,Dominguez,0,1935-05-26,S,NULL,M,marc16@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,"1994, rue des Pyrenees",NULL,1 (11) 500 555-0137,2008-06-02,0-1 Miles,Europe,82,0
12540,265,NULL,Levi,S,Sara,0,1936-09-06,M,NULL,M,levi9@adventure-works.com,30000.00,1,0,Graduate Degree,Clerical,1,0,9527 Onley Dr.,NULL,1 (11) 500 555-0166,2007-09-03,0-1 Miles,Europe,81,0
