GeographyKey,FirstName,MiddleName,LastName,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Region,Age,AgeRegularBin,score
35,Todd,J,Yang,S,M,0,0,Bachelors,Professional,3,10+ Miles,Pacific,44,50,yes
3,Meredith,M,Martinez,S,F,0,5,High School,Management,2,10+ Miles,Pacific,43,50,yes
33,Douglas,A,Suri,S,M,0,5,High School,Management,3,10+ Miles,Pacific,44,50,yes
6,Mindy,A,Pal,S,F,0,0,Bachelors,Professional,0,10+ Miles,Pacific,46,50,no
2,Xavier,A,Evans,M,M,0,5,Partial College,Management,3,10+ Miles,Pacific,45,50,no
17,Sheena,A,Deng,M,F,0,5,Partial High School,Professional,0,10+ Miles,Pacific,44,50,yes
3,Bradley,A,Rai,M,M,0,5,High School,Management,3,10+ Miles,Pacific,46,50,no
2,Susan,A,Cai,S,F,0,0,Bachelors,Professional,0,10+ Miles,Pacific,46,50,no
16,Claudia,J,Ye,S,F,0,5,High School,Management,0,10+ Miles,Pacific,47,50,yes
21,Johnathan,A,Raman,M,M,0,5,Partial High School,Professional,0,10+ Miles,Pacific,47,50,no
33,Mariah,M,James,M,F,0,5,Partial High School,Professional,0,10+ Miles,Pacific,46,50,no
8,Stacy,S,Dominguez,S,F,0,5,Bachelors,Management,0,0-1 Miles,Pacific,46,50,yes
21,Terrance,A,Sai,M,M,4,5,Partial High School,Management,0,10+ Miles,Pacific,46,50,no
536,Franklin,L,Liu,M,M,4,3,Partial College,Professional,2,2-5 Miles,North America,52,65,no
634,Haley,A,Stewart,S,F,1,0,Graduate Degree,Skilled Manual,0,2-5 Miles,North America,45,50,yes
310,Jade,L,Brooks,M,F,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,45,50,yes
345,Jesse,A,Kelly,M,M,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,45,50,yes
374,Mariah,L,Kelly,M,F,2,0,Graduate Degree,Professional,0,0-1 Miles,North America,45,50,yes
347,Victoria,A,Hughes,M,F,1,1,Bachelors,Skilled Manual,0,2-5 Miles,North America,46,50,yes
62,Aaron,W,Patterson,M,M,1,1,Bachelors,Skilled Manual,0,2-5 Miles,North America,46,50,yes
326,Natalie,E,Richardson,M,F,1,1,Bachelors,Skilled Manual,1,2-5 Miles,North America,47,50,yes
300,Bailey,A,Sanchez,M,F,1,1,Bachelors,Skilled Manual,1,0-1 Miles,North America,47,50,no
70,Logan,E,Alexander,S,M,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,48,50,yes
301,Kaitlyn,C,Coleman,S,F,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,47,50,yes
59,Ian,A,Thomas,M,M,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,46,50,yes
614,Connor,A,Simmons,M,M,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,46,50,yes
553,Caleb,R,Sharma,M,M,1,0,Graduate Degree,Professional,0,2-5 Miles,North America,45,50,yes
325,Kaitlyn,F,Blue,M,F,3,0,Graduate Degree,Professional,0,2-5 Miles,North America,45,50,yes
348,Abigail,T,Hughes,S,F,3,0,Graduate Degree,Professional,0,2-5 Miles,North America,45,50,yes
59,Emma,A,Washington,M,F,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,48,50,yes
352,Cody,G,Bailey,M,M,1,0,Graduate Degree,Professional,0,0-1 Miles,North America,47,50,yes
612,Cameron,D,Russell,S,M,0,0,Bachelors,Professional,1,2-5 Miles,North America,50,50,yes
607,Kristopher,J,Kapoor,M,M,2,0,Graduate Degree,Professional,0,2-5 Miles,North America,47,50,no
553,Alexa,J,Sanchez,S,F,4,0,Graduate Degree,Professional,0,2-5 Miles,North America,47,50,yes
334,Madison,C,Jackson,M,F,4,0,Graduate Degree,Professional,0,0-1 Miles,North America,47,50,yes
338,Carson,A,Simmons,M,M,4,0,Graduate Degree,Professional,0,0-1 Miles,North America,46,50,yes
385,Madeline,A,Baker,M,F,2,0,Graduate Degree,Professional,0,0-1 Miles,North America,47,50,yes
609,Mason,A,Blue,S,M,0,0,Bachelors,Professional,1,2-5 Miles,North America,49,50,yes
547,Benjamin,D,Washington,S,M,2,2,Bachelors,Skilled Manual,1,0-1 Miles,North America,50,50,no
548,Logan,A,Martinez,S,M,2,2,Bachelors,Skilled Manual,1,2-5 Miles,North America,50,50,yes
358,Sierra,S,Allen,S,F,2,2,Bachelors,Skilled Manual,1,0-1 Miles,North America,50,50,no
623,Logan,C,Brown,M,M,0,0,Graduate Degree,Professional,0,0-1 Miles,North America,51,65,no
616,Richard,A,Cook,M,M,0,0,Graduate Degree,Professional,0,0-1 Miles,North America,51,65,no
632,Eric,A,Russell,S,M,0,0,Graduate Degree,Professional,0,2-5 Miles,North America,51,65,yes
545,Eric,T,Coleman,M,M,0,0,Graduate Degree,Professional,0,2-5 Miles,North America,50,50,no
616,Oscar,F,Simmons,M,M,0,0,Graduate Degree,Professional,0,2-5 Miles,North America,51,65,no
369,Melanie,A,Rogers,S,F,0,0,Graduate Degree,Professional,0,2-5 Miles,North America,51,65,yes
638,Samuel,J,Martinez,S,M,4,0,Graduate Degree,Professional,0,2-5 Miles,North America,51,65,yes
361,Dalton,R,Washington,M,M,4,0,Graduate Degree,Professional,0,0-1 Miles,North America,50,50,yes
614,Lauren,C,Long,S,F,3,3,Bachelors,Skilled Manual,2,2-5 Miles,North America,52,65,yes
298,Edwin,A,He,S,M,3,3,Bachelors,Skilled Manual,3,10+ Miles,North America,51,65,yes
311,Adriana,A,Malhotra,M,F,3,3,Bachelors,Skilled Manual,3,10+ Miles,North America,52,65,no
310,Mariah,A,Morgan,S,F,0,0,Graduate Degree,Professional,1,0-1 Miles,North America,52,65,yes
62,Edward,E,Thomas,M,M,0,0,Bachelors,Professional,1,0-1 Miles,North America,53,65,no
536,Cody,M,Ramirez,S,M,0,0,Bachelors,Professional,1,0-1 Miles,North America,53,65,yes
612,Sean,C,Parker,S,M,0,0,Bachelors,Professional,1,2-5 Miles,North America,53,65,no
54,Maria,C,Bailey,M,F,4,4,Bachelors,Skilled Manual,2,2-5 Miles,North America,53,65,no
632,Ian,A,Cooper,S,M,4,4,Bachelors,Skilled Manual,2,2-5 Miles,North America,53,65,no
536,Jonathan,A,Walker,M,M,4,4,Bachelors,Skilled Manual,3,10+ Miles,North America,53,65,no
374,Dylan,A,Griffin,M,M,4,4,Bachelors,Skilled Manual,3,10+ Miles,North America,53,65,no
611,William,K.,Sotelo,M,F,4,4,Bachelors,Skilled Manual,3,10+ Miles,North America,53,65,no
326,Caroline,A,Flores,M,F,5,5,Bachelors,Skilled Manual,3,10+ Miles,North America,52,65,no
539,Julia,R,Jenkins,S,F,4,2,Bachelors,Skilled Manual,2,0-1 Miles,North America,53,65,yes
611,Eduardo,A,Thompson,S,M,4,2,Bachelors,Skilled Manual,2,0-1 Miles,North America,52,65,yes
355,Destiny,C,Griffin,S,F,4,2,Bachelors,Skilled Manual,2,0-1 Miles,North America,53,65,yes
326,Richard,J,Gonzalez,M,M,4,2,Bachelors,Skilled Manual,2,2-5 Miles,North America,53,65,yes
345,Sara,A,Perez,S,F,0,0,Bachelors,Professional,1,0-1 Miles,North America,54,65,yes
310,Jeremiah,C,Hughes,S,M,4,2,Bachelors,Skilled Manual,2,0-1 Miles,North America,53,65,yes
301,Peter,L,Raji,M,M,4,2,Bachelors,Professional,2,2-5 Miles,North America,53,65,yes
336,Riley,A,Bailey,M,F,4,2,Bachelors,Professional,2,0-1 Miles,North America,54,65,yes
329,Danielle,A,Morgan,S,F,0,0,Bachelors,Professional,1,2-5 Miles,North America,49,50,yes
361,Miranda,A,Russell,S,F,0,0,Bachelors,Professional,1,2-5 Miles,North America,49,50,yes
361,Olivia,A,Jenkins,S,F,0,0,Bachelors,Professional,1,0-1 Miles,North America,48,50,no
374,Caitlin,C,Morgan,S,F,2,2,Graduate Degree,Professional,0,0-1 Miles,North America,48,50,yes
536,Nathan,A,Kumar,S,M,0,0,Bachelors,Professional,1,2-5 Miles,North America,53,65,no
632,Arianna,A,Bryant,S,F,3,2,Graduate Degree,Professional,0,0-1 Miles,North America,53,65,yes
612,Luis,A,Campbell,S,M,3,2,Graduate Degree,Professional,0,0-1 Miles,North America,53,65,yes
369,Melanie,L,Torres,M,F,3,2,Graduate Degree,Professional,0,0-1 Miles,North America,54,65,yes
250,Calvin,T,Luo,M,M,1,1,Bachelors,Skilled Manual,0,0-1 Miles,Europe,43,50,yes
259,Kelli,J,Lal,M,F,1,1,Bachelors,Skilled Manual,0,1-2 Miles,Europe,43,50,yes
189,Katelyn,L,Howard,S,F,0,0,High School,Manual,1,2-5 Miles,Europe,43,50,yes
231,Wayne,E,Sharma,S,M,0,0,Partial High School,Manual,2,0-1 Miles,Europe,45,50,no
131,Ebony,B,Vazquez,S,F,0,0,Partial High School,Manual,2,1-2 Miles,Europe,45,50,no
118,Donna,D,Chander,M,F,1,1,Bachelors,Skilled Manual,1,1-2 Miles,Europe,44,50,no
117,Sarah,A,Miller,S,F,0,0,Partial High School,Manual,2,0-1 Miles,Europe,45,50,no
218,Gloria,V,Sanz,S,F,0,0,Partial High School,Manual,2,0-1 Miles,Europe,45,50,no
205,Joan,A,Navarro,S,F,0,0,Partial High School,Manual,2,0-1 Miles,Europe,45,50,no
224,Chad,L,Pal,S,M,0,0,High School,Manual,1,1-2 Miles,Europe,44,50,yes
206,Lance,A,Dominguez,S,M,0,0,High School,Manual,1,2-5 Miles,Europe,45,50,no
198,Edwin,D,Raje,S,M,0,0,Partial High School,Manual,2,1-2 Miles,Europe,46,50,no
234,Emily,A,Hayes,S,F,0,0,Partial High School,Manual,2,1-2 Miles,Europe,45,50,no
189,Jacqueline,A,Bradley,S,F,0,0,Partial High School,Manual,2,0-1 Miles,Europe,45,50,no
257,Bob,A,Garcia,M,M,0,0,Partial High School,Manual,2,0-1 Miles,Europe,46,50,yes
230,Karl,S,Pal,S,M,0,0,Partial High School,Manual,2,1-2 Miles,Europe,46,50,no
133,Dalton,A,Anderson,S,M,0,0,High School,Manual,1,2-5 Miles,Europe,46,50,yes
187,Morgan,A,Price,S,F,0,0,High School,Manual,1,2-5 Miles,Europe,46,50,no
277,Carl,L,Shen,S,M,0,0,High School,Manual,1,2-5 Miles,Europe,46,50,no
168,Keith,A,Chande,S,M,0,0,High School,Manual,1,2-5 Miles,Europe,46,50,no
256,Erika,J,Ruiz,S,F,2,2,Partial College,Clerical,0,1-2 Miles,Europe,47,50,yes
238,Omar,S,Lal,S,M,2,2,Partial College,Clerical,0,1-2 Miles,Europe,46,50,yes
199,Cesar,L,Garcia,S,M,2,2,Partial College,Clerical,0,1-2 Miles,Europe,47,50,yes
232,Darren,A,Romero,S,M,2,2,Partial College,Clerical,0,1-2 Miles,Europe,47,50,yes
171,April,A,She,S,F,2,2,Partial College,Clerical,1,1-2 Miles,Europe,47,50,yes
166,Briana,M,Sandoval,S,F,2,2,Partial College,Clerical,2,0-1 Miles,Europe,46,50,yes
368,Melissa,A,Brooks,S,F,3,3,Partial College,Clerical,0,1-2 Miles,North America,42,50,yes
372,David,A,Williams,S,M,3,3,Partial College,Clerical,0,1-2 Miles,North America,42,50,yes
51,Luke,A,Henderson,M,M,0,0,Graduate Degree,Skilled Manual,0,0-1 Miles,North America,51,65,no
539,Charles,B,Brooks,M,M,0,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,50,50,yes
627,Brianna,R,Lee,M,F,0,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,51,65,yes
300,Darren,E,Navarro,S,M,2,0,High School,Manual,2,1-2 Miles,North America,64,65,yes
546,Sydney,A,Evans,S,F,2,0,High School,Manual,2,1-2 Miles,North America,64,65,yes
68,James,A,Perry,M,M,2,0,High School,Manual,2,1-2 Miles,North America,64,65,yes
329,Destiny,T,Cooper,M,F,2,0,High School,Manual,2,0-1 Miles,North America,64,65,yes
53,Jeremiah,F,Turner,M,M,2,0,Partial High School,Manual,2,1-2 Miles,North America,62,65,yes
638,Angelica,A,Diaz,M,F,1,0,High School,Clerical,1,5-10 Miles,North America,63,65,no
638,Alexandra,A,Nelson,M,F,1,0,High School,Clerical,1,1-2 Miles,North America,63,65,yes
315,Alexis,E,Price,M,F,1,0,High School,Clerical,1,10+ Miles,North America,63,65,no
334,Anna,A,Lee,M,F,1,0,Partial College,Clerical,1,0-1 Miles,North America,63,65,yes
543,Brianna,R,Clark,M,F,1,0,Partial College,Clerical,1,0-1 Miles,North America,62,65,yes
302,Amanda,M,Simmons,M,F,1,0,Partial College,Clerical,1,0-1 Miles,North America,62,65,yes
336,Cassidy,A,Powell,S,F,2,0,High School,Skilled Manual,2,1-2 Miles,North America,61,65,no
637,Edward,A,Hall,S,M,2,0,High School,Skilled Manual,2,1-2 Miles,North America,60,65,no
298,Gabriel,A,Lopez,S,M,2,0,High School,Skilled Manual,2,1-2 Miles,North America,61,65,no
59,Jose,A,Nelson,M,M,2,0,High School,Skilled Manual,2,1-2 Miles,North America,61,65,no
307,Nathaniel,V,Brooks,M,M,1,0,Partial College,Clerical,1,1-2 Miles,North America,60,65,no
612,Mary,A,Peterson,M,F,1,0,Partial College,Clerical,1,1-2 Miles,North America,60,65,no
49,Mariah,R,Sanchez,M,F,2,0,High School,Skilled Manual,2,0-1 Miles,North America,60,65,no
347,Kaitlyn,A,Williams,M,F,2,0,High School,Skilled Manual,2,1-2 Miles,North America,60,65,no
648,Jordan,E,Hall,M,M,2,0,High School,Skilled Manual,2,1-2 Miles,North America,60,65,no
60,Jacqueline,A,Cook,M,F,2,0,High School,Skilled Manual,2,1-2 Miles,North America,59,65,no
66,Stephanie,L,Henderson,M,F,2,0,High School,Skilled Manual,2,1-2 Miles,North America,60,65,no
331,Jeremy,A,Watson,M,M,1,0,Partial College,Clerical,1,1-2 Miles,North America,59,65,yes
299,Neil,M,Carlson,M,M,2,0,Partial College,Clerical,1,0-1 Miles,North America,58,65,no
536,Logan,F,Nelson,M,M,2,0,Partial College,Clerical,1,1-2 Miles,North America,59,65,no
612,Morgan,P,Ramirez,M,F,2,0,Partial College,Clerical,1,0-1 Miles,North America,59,65,no
335,David,C,Robinson,S,M,5,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,59,65,no
311,Joy,A,Moreno,M,F,5,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,59,65,no
310,Meghan,R,Gill,M,F,5,0,Graduate Degree,Skilled Manual,0,0-1 Miles,North America,59,65,no
43,Candice,A,Chow,S,F,4,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,57,65,no
302,Omar,L,Andersen,M,M,4,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,58,65,no
300,Micah,A,Zheng,S,M,4,4,High School,Skilled Manual,2,0-1 Miles,North America,45,50,no
310,Kayla,A,Bennett,M,F,0,0,Graduate Degree,Skilled Manual,0,0-1 Miles,North America,45,50,no
609,Chloe,K,Phillips,M,F,0,0,Graduate Degree,Skilled Manual,0,0-1 Miles,North America,45,50,no
611,Kristy,M,Gomez,M,F,0,0,Graduate Degree,Skilled Manual,0,0-1 Miles,North America,44,50,no
633,Isabella,A,West,M,F,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,44,50,no
634,Jeremy,D,Alexander,M,M,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,43,50,no
298,Theresa,W,Jimenez,M,F,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,44,50,yes
300,Diane,A,Dominguez,M,F,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,44,50,no
311,Devin,R,Baker,M,M,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,43,50,no
358,James,K,Thomas,M,M,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,44,50,no
360,Sebastian,A,Ward,M,M,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,44,50,no
345,Isaiah,P,King,M,M,1,0,Graduate Degree,Skilled Manual,0,0-1 Miles,North America,46,50,no
618,Carlos,E,Campbell,M,M,1,0,Graduate Degree,Skilled Manual,0,1-2 Miles,North America,46,50,no
259,Michele,L,Martinez,M,F,1,0,Graduate Degree,Manual,0,0-1 Miles,Europe,49,50,no
131,Sheena,C,Black,M,F,1,0,Graduate Degree,Manual,0,0-1 Miles,Europe,55,65,no
119,Chad,J,Andersen,M,M,1,0,Bachelors,Manual,0,0-1 Miles,Europe,55,65,no
164,Lacey,T,Wu,M,F,1,0,Bachelors,Manual,0,0-1 Miles,Europe,56,65,no
142,Brett,A,Sai,M,M,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,56,65,no
196,Jasmine,S,Brooks,M,F,2,0,Partial College,Manual,0,1-2 Miles,Europe,61,65,no
271,Gabrielle,J,Ross,S,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,61,65,yes
155,Anibal,A,Sousa,S,M,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,60,65,yes
210,Terrance,A,Sara,S,M,2,0,Partial College,Manual,1,0-1 Miles,Europe,62,65,yes
196,Abigail,A,Griffin,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,62,65,yes
170,Dana,A,Jiménez,M,F,2,0,Partial College,Manual,1,0-1 Miles,Europe,63,65,yes
250,Douglas,A,Mehta,M,M,2,0,Partial College,Manual,1,0-1 Miles,Europe,63,65,yes
132,Barbara,A,Lin,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,80,80,no
231,Latoya,A,Sharma,S,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,78,80,yes
272,Heather,M,Wu,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,77,80,no
234,Kari,T,Sanchez,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,74,80,no
254,Nina,D,Chande,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,74,80,yes
39,Kristopher,C,Gonzalez,S,M,0,0,Partial College,Manual,1,0-1 Miles,Pacific,37,50,yes
20,Dale,A,Raji,M,M,0,0,Partial College,Manual,1,0-1 Miles,Pacific,38,50,no
40,Grant,M,Xu,M,M,0,0,Partial College,Manual,1,0-1 Miles,Pacific,37,50,no
21,Marshall,J,Raje,M,M,0,0,Partial College,Manual,1,2-5 Miles,Pacific,38,50,no
23,Alyssa,M,Ward,M,F,0,0,Partial College,Manual,1,0-1 Miles,Pacific,38,50,no
40,Kathleen,J,Navarro,S,F,0,0,High School,Manual,2,0-1 Miles,Pacific,40,50,yes
30,Shawn,A,Shen,M,M,0,0,Bachelors,Clerical,0,0-1 Miles,Pacific,37,50,yes
13,Kristopher,O,Fernandez,M,M,0,0,Bachelors,Clerical,0,0-1 Miles,Pacific,39,50,yes
179,Shaun,N,Andersen,M,M,1,0,Partial College,Manual,0,0-1 Miles,Europe,74,80,no
223,Natalie,A,Henderson,M,F,2,0,Partial College,Manual,0,0-1 Miles,Europe,74,80,no
149,Karen,E,Yang,M,F,2,0,Partial College,Manual,1,0-1 Miles,Europe,74,80,yes
183,Gregory,J,Rai,M,M,1,1,Partial College,Manual,0,1-2 Miles,Europe,55,65,no
217,Ruben,A,Sai,S,M,1,1,Partial College,Manual,0,0-1 Miles,Europe,56,65,yes
207,Billy,L,Jiménez,M,M,1,1,High School,Manual,1,2-5 Miles,Europe,57,65,no
238,Willie,A,Sun,S,M,1,1,Partial College,Manual,0,0-1 Miles,Europe,57,65,yes
247,Omar,R,Xu,S,M,1,1,Partial College,Manual,0,1-2 Miles,Europe,57,65,no
193,Darrell,A,Andersen,M,M,2,0,Partial College,Manual,1,0-1 Miles,Europe,59,65,yes
182,Mallory,A,Carlson,S,F,2,0,Partial College,Manual,1,2-5 Miles,Europe,59,65,no
190,Hailey,T,Wood,M,F,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,59,65,yes
117,Adrian,A,Sanders,M,M,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,59,65,yes
158,Briana,A,Romero,M,F,1,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,59,65,yes
133,Jacqueline,H,Howard,M,F,3,0,Bachelors,Clerical,0,0-1 Miles,Europe,57,65,yes
133,Kaitlyn,O,Butler,M,F,3,0,Bachelors,Clerical,0,0-1 Miles,Europe,57,65,yes
195,Shane,M,Chandra,M,M,3,0,Bachelors,Clerical,0,0-1 Miles,Europe,58,65,yes
150,Candice,A,Wang,M,F,3,0,Bachelors,Clerical,0,0-1 Miles,Europe,58,65,yes
174,Johnathan,A,Patel,M,M,3,0,Bachelors,Clerical,0,0-1 Miles,Europe,57,65,yes
274,Sergio,J,Prasad,S,M,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,59,65,yes
274,Colleen,A,Wu,S,F,2,2,High School,Manual,0,0-1 Miles,Europe,46,50,no
198,Micah,A,Lin,M,M,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,46,50,yes
208,Chloe,O,Watson,M,F,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,47,50,yes
162,Stanley,R,Garcia,M,M,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,47,50,yes
184,Katelyn,A,Green,S,F,2,2,High School,Manual,1,0-1 Miles,Europe,48,50,yes
198,Jake,A,Zheng,S,M,0,0,Partial College,Manual,1,2-5 Miles,Europe,48,50,yes
211,Cedric,L,Xie,S,M,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,48,50,yes
120,Priscilla,A,Andersen,S,F,0,0,Graduate Degree,Skilled Manual,0,0-1 Miles,Europe,47,50,yes
230,Carrie,G,Browning,M,F,0,0,Graduate Degree,Skilled Manual,0,0-1 Miles,Europe,47,50,yes
134,Clarence,A,Hu,M,M,3,0,Partial College,Manual,2,0-1 Miles,Europe,65,65,no
235,Jamie,J,Liu,M,F,2,0,Partial College,Manual,1,2-5 Miles,Europe,65,65,yes
232,Brad,D,Xie,S,M,3,0,Partial College,Manual,2,0-1 Miles,Europe,66,80,yes
208,Sylvia,N.,Spencer,M,M,3,0,High School,Manual,2,0-1 Miles,Europe,65,65,no
162,Sara,I,Nelson,S,F,2,1,High School,Manual,2,0-1 Miles,Europe,64,65,no
231,Gabriella,M,Young,S,F,2,2,High School,Manual,1,0-1 Miles,Europe,49,50,yes
222,Candace,A,Perez,M,F,3,3,High School,Manual,0,0-1 Miles,Europe,49,50,no
262,Micheal,W,Alonso,M,M,1,1,Partial College,Manual,0,2-5 Miles,Europe,49,50,no
248,Casey,M,Rai,M,F,1,0,Bachelors,Clerical,0,0-1 Miles,Europe,49,50,yes
215,Frank,A,Suarez,M,M,1,1,Bachelors,Clerical,0,2-5 Miles,Europe,48,50,yes
204,Evelyn,W,Raman,M,F,0,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,49,50,yes
153,Dana,A,Rubio,M,F,0,0,Graduate Degree,Clerical,0,0-1 Miles,Europe,49,50,yes
252,Valerie,R,Zheng,M,F,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,49,50,yes
184,Charles,A,Baker,S,M,3,3,High School,Manual,1,0-1 Miles,Europe,50,50,yes
162,Alvin,A,Beck,S,M,3,3,Partial High School,Manual,1,0-1 Miles,Europe,50,50,yes
222,Devon,C,Sharma,S,M,1,1,Partial College,Manual,1,0-1 Miles,Europe,50,50,yes
155,Raymond,C,Srini,M,M,1,1,Partial College,Manual,1,2-5 Miles,Europe,50,50,yes
224,Sara,C,Scott,S,F,1,1,Partial College,Manual,1,2-5 Miles,Europe,50,50,no
211,Jamie,A,Dominguez,S,M,1,1,Bachelors,Clerical,0,0-1 Miles,Europe,50,50,yes
183,Darryl,M,Guo,S,M,1,1,Bachelors,Clerical,1,0-1 Miles,Europe,50,50,yes
211,Bethany,A,Deng,S,F,1,1,High School,Manual,1,1-2 Miles,Europe,50,50,yes
155,Clifford,A,Weber,M,M,1,1,High School,Manual,1,2-5 Miles,Europe,51,65,yes
248,Gerald,K,Romero,S,M,1,1,High School,Manual,1,1-2 Miles,Europe,51,65,yes
207,Jeremy,G,Rogers,M,M,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,50,50,yes
200,Tanya,W,Blanco,M,F,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,49,50,yes
134,Kelli,A,Chen,M,F,0,0,Bachelors,Clerical,0,0-1 Miles,Europe,50,50,yes
221,Marcus,J,Robinson,M,M,1,1,Bachelors,Clerical,1,2-5 Miles,Europe,51,65,yes
187,Candace,A,Gonzalez,M,F,1,1,Bachelors,Skilled Manual,2,0-1 Miles,Europe,51,65,no
242,Shawn,A,Xu,S,M,4,3,Partial High School,Manual,2,0-1 Miles,Europe,52,65,no
132,Nancy,K,Srini,S,F,2,2,High School,Manual,0,0-1 Miles,Europe,51,65,yes
134,Johnny,A,Shen,S,M,2,2,High School,Manual,1,0-1 Miles,Europe,52,65,no
141,Jessie,F,Hu,S,M,2,2,High School,Manual,1,0-1 Miles,Europe,52,65,no
130,Kelvin,A,Alan,M,M,1,1,Bachelors,Skilled Manual,2,0-1 Miles,Europe,52,65,no
133,Candace,J,Malhotra,M,F,1,1,Bachelors,Skilled Manual,2,0-1 Miles,Europe,52,65,no
269,Katherine,A,Baker,S,F,3,2,Partial High School,Manual,2,0-1 Miles,Europe,53,65,no
205,Cedric,K,Ye,S,M,3,3,High School,Manual,0,0-1 Miles,Europe,53,65,yes
192,Ricardo,A,Andersen,S,M,3,3,High School,Manual,0,0-1 Miles,Europe,53,65,yes
267,Bonnie,A,Luo,S,F,3,3,High School,Manual,0,0-1 Miles,Europe,52,65,yes
221,Paula,L,Dominguez,M,F,0,0,Bachelors,Professional,0,0-1 Miles,Europe,51,65,yes
156,Lance,L,Gomez,M,M,0,0,Bachelors,Professional,0,0-1 Miles,Europe,51,65,yes
170,Renee,A,Dominguez,M,F,0,0,Bachelors,Professional,0,0-1 Miles,Europe,51,65,yes
263,Clarence,C,Huang,M,M,0,0,Bachelors,Professional,0,0-1 Miles,Europe,51,65,yes
246,Aimee,A,Zeng,S,F,2,2,Partial College,Clerical,0,0-1 Miles,Europe,54,65,no
207,Louis,E,Ye,S,M,2,2,Partial College,Clerical,0,0-1 Miles,Europe,54,65,yes
177,Mandy,A,Ma,S,F,2,2,Partial College,Clerical,0,0-1 Miles,Europe,53,65,no
156,Kaitlin,L,Prasad,M,F,2,2,Partial College,Clerical,1,0-1 Miles,Europe,52,65,no
